coding_problem_id,llm_answer_id,candidate_word_count,ai_word_count,shared_tokens,candidate_seq,ai_generated_seq
source_code_003,4_01,229,123,23,"[209, 710, 162, 949, 110, 8, 19, 89, 65, 8, 19, 165, 65, 334, 1414, 19, 402, 165, 19, 437, 70, 5, 16, 12, 55, 34, 80, 120, 73, 65, 19, 214, 70, 19, 375, 109, 199, 711, 270, 229, 103, 89, 14, 19, 7, 3, 7, 89, 7, 214, 70, 3, 77, 555, 90, 20, 270, 229, 103, 121, 852, 154, 14, 19, 25, 3, 25, 165, 25, 214, 70, 402, 7, 25, 6, 214, 70, 437, 70, 375, 64, 327, 630, 711, 270, 229, 103, 165, 14, 19, 7, 3, 7, 165, 7, 214, 70, 3, 77, 555, 165, 20, 270, 229, 103, 121, 852, 154, 14, 19, 25, 3, 25, 89, 25, 214, 70, 402, 25, 7, 6, 214, 70, 437, 70, 375, 64, 327, 902, 711, 123, 1415, 903, 821, 13, 92, 853, 5, 65, 14, 19, 7, 3, 7, 89, 7, 12, 14, 19, 438, 7, 438, 7, 12, 438, 14, 19, 25, 3, 25, 165, 25, 6, 7, 12, 3, 25, 12, 3, 6, 214, 70, 437, 70, 375, 64, 327, 1197, 214, 70, 3, 214, 70, 402, 438, 25, 6, 214, 70, 437, 70, 375, 64, 327, 4, 375, 19, 83, 19, 402, 89, 165, 5, 16, 12, 55, 34, 80, 120, 73, 65, 5, 16, 12, 55, 34, 80, 120, 73, 65, 5, 16, 12, 55, 34, 80, 120, 73, 65]","[209, 217, 334, 1125, 110, 217, 110, 217, 19, 402, 2232, 2233, 1128, 13, 66, 14, 1858, 19, 89, 65, 65, 3, 2027, 65, 65, 3, 1325, 65, 65, 3, 343, 205, 2, 2615, 402, 14, 19, 7, 3, 7, 65, 7, 14, 19, 25, 3, 25, 65, 25, 19, 71, 402, 7, 25, 5, 171, 45, 2616, 5, 13, 1244, 3, 73, 63, 19, 438, 7, 12, 12, 25, 12, 171, 689, 6, 45, 28, 1124, 23, 171, 90, 607, 148, 689, 6, 89, 7, 71, 2027, 25, 71, 1325, 438, 71, 4, 64, 854, 45, 23, 171, 90, 607, 20, 689, 89, 7, 71, 2027, 25, 71, 1325, 438, 71, 5, 6, 200, 2617, 485, 553, 9, 822, 903, 4, 109]"
source_code_004,3.5-turbo_00,26,51,9,"[8, 1417, 17, 15, 8, 714, 17, 486, 265, 9, 556, 715, 65, 149, 58, 8, 687, 714, 126, 58, 275, 424, 58, 4, 714, 687]","[18, 281, 36, 36, 36, 265, 9, 556, 715, 65, 149, 58, 486, 26, 141, 3, 26, 147, 36, 24, 5, 193, 141, 147, 6, 36, 141, 36, 147, 4, 64, 141, 147, 4, 109, 155, 439, 85, 42, 281, 2234, 824, 29, 109, 85, 42, 281, 226, 824, 29, 64]"
source_code_004,3.5-turbo_01,26,33,9,"[8, 1417, 17, 15, 8, 714, 17, 486, 265, 9, 556, 715, 65, 149, 58, 8, 687, 714, 126, 58, 275, 424, 58, 4, 714, 687]","[8, 281, 36, 36, 36, 486, 265, 1776, 149, 58, 8, 346, 36, 126, 58, 275, 424, 58, 4, 36, 346, 155, 439, 85, 42, 281, 2234, 109, 85, 42, 281, 226, 64]"
source_code_004,4-turbo_00,26,60,10,"[8, 1417, 17, 15, 8, 714, 17, 486, 265, 9, 556, 715, 65, 149, 58, 8, 687, 714, 126, 58, 275, 424, 58, 4, 714, 687]","[18, 281, 136, 258, 314, 1245, 221, 20, 422, 13, 1198, 247, 8, 1085, 136, 265, 9, 556, 715, 65, 149, 58, 486, 447, 1326, 14, 483, 2618, 26, 141, 3, 26, 147, 1085, 24, 5, 708, 221, 22, 127, 13, 228, 2235, 2028, 2, 344, 193, 141, 147, 6, 1085, 141, 1085, 147, 4, 64, 141, 147, 4, 109]"
source_code_004,4-turbo_01,26,91,10,"[8, 1417, 17, 15, 8, 714, 17, 486, 265, 9, 556, 715, 65, 149, 58, 8, 687, 714, 126, 58, 275, 424, 58, 4, 714, 687]","[18, 281, 136, 1327, 2, 15, 183, 1859, 314, 1245, 221, 20, 2029, 13, 825, 8, 1199, 136, 265, 9, 556, 715, 65, 149, 486, 66, 483, 1326, 13, 708, 221, 22, 2, 127, 20, 2, 228, 21, 2, 15, 26, 141, 3, 26, 147, 1199, 24, 5, 193, 141, 147, 6, 1199, 141, 1199, 147, 4, 64, 221, 232, 53, 425, 553, 53, 9, 335, 141, 514, 2, 141, 782, 13, 2, 147, 147, 514, 2, 147, 782, 13, 2, 141, 4, 109, 103, 221, 1860, 154, 28, 9, 335]"
source_code_004,4_00,26,43,13,"[8, 1417, 17, 15, 8, 714, 17, 486, 265, 9, 556, 715, 65, 149, 58, 8, 687, 714, 126, 58, 275, 424, 58, 4, 714, 687]","[18, 281, 136, 258, 632, 422, 13, 825, 20, 258, 2619, 170, 2030, 136, 265, 9, 556, 715, 65, 149, 58, 486, 275, 2, 15, 170, 2236, 2030, 126, 58, 275, 424, 58, 708, 2, 15, 50, 501, 346, 1861, 4, 2030, 2236]"
source_code_004,4_01,26,50,8,"[8, 1417, 17, 15, 8, 714, 17, 486, 265, 9, 556, 715, 65, 149, 58, 8, 687, 714, 126, 58, 275, 424, 58, 4, 714, 687]","[18, 281, 36, 1859, 103, 632, 314, 1245, 221, 20, 2620, 2, 15, 1198, 247, 26, 2031, 36, 265, 3, 2032, 450, 2033, 58, 486, 2621, 2, 15, 26, 1418, 2031, 126, 58, 275, 424, 58, 175, 6, 346, 15, 28, 2, 1086, 99, 2, 1085, 15, 4, 2031, 1418]"
source_code_005,3.5-turbo_00,63,48,10,"[105, 11, 1419, 106, 11, 1420, 104, 9, 45, 28, 633, 9, 151, 6, 553, 1328, 376, 183, 5, 20, 1421, 303, 9, 761, 13, 175, 690, 9, 253, 45, 28, 151, 148, 53, 107, 100, 17, 120, 190, 109, 101, 336, 117, 190, 64, 108, 95, 48, 69, 49, 1422, 32, 12, 32, 87, 12, 39, 716, 3, 72, 39, 716, 3]","[195, 28, 151, 71, 6, 71, 16, 4, 64, 14, 7, 23, 87, 16, 19, 71, 3, 34, 5, 1129, 270, 1329, 904, 585, 21, 71, 6, 71, 7, 3, 4, 64, 4, 109, 155, 439, 160, 28, 151, 120, 29, 109, 160, 28, 151, 117, 29, 64]"
source_code_005,3.5-turbo_01,63,44,11,"[105, 11, 1419, 106, 11, 1420, 104, 9, 45, 28, 633, 9, 151, 6, 553, 1328, 376, 183, 5, 20, 1421, 303, 9, 761, 13, 175, 690, 9, 253, 45, 28, 151, 148, 53, 107, 100, 17, 120, 190, 109, 101, 336, 117, 190, 64, 108, 95, 48, 69, 49, 1422, 32, 12, 32, 87, 12, 39, 716, 3, 72, 39, 716, 3]","[195, 28, 151, 71, 6, 71, 16, 4, 64, 14, 7, 23, 87, 16, 19, 71, 3, 34, 5, 6, 71, 7, 3, 4, 64, 4, 109, 155, 2, 18, 50, 100, 160, 28, 151, 120, 29, 109, 160, 28, 151, 117, 29, 64]"
source_code_005,4-turbo_00,63,86,14,"[105, 11, 1419, 106, 11, 1420, 104, 9, 45, 28, 633, 9, 151, 6, 553, 1328, 376, 183, 5, 20, 1421, 303, 9, 761, 13, 175, 690, 9, 253, 45, 28, 151, 148, 53, 107, 100, 17, 120, 190, 109, 101, 336, 117, 190, 64, 108, 95, 48, 69, 49, 1422, 32, 12, 32, 87, 12, 39, 716, 3, 72, 39, 716, 3]","[195, 28, 151, 71, 164, 1777, 439, 6, 71, 5, 4, 64, 6, 71, 12, 4, 109, 175, 14, 403, 121, 20, 1862, 21, 12, 6, 71, 16, 3, 148, 71, 12, 3, 4, 64, 66, 2, 2622, 5, 2623, 13, 175, 14, 2237, 905, 13, 2, 904, 585, 21, 71, 7, 34, 193, 7, 7, 71, 6, 71, 7, 3, 148, 71, 7, 16, 3, 4, 64, 7, 80, 4, 109, 161, 292, 160, 28, 151, 120, 29, 109, 160, 28, 151, 117, 29, 64]"
source_code_005,4-turbo_01,63,60,13,"[105, 11, 1419, 106, 11, 1420, 104, 9, 45, 28, 633, 9, 151, 6, 553, 1328, 376, 183, 5, 20, 1421, 303, 9, 761, 13, 175, 690, 9, 253, 45, 28, 151, 148, 53, 107, 100, 17, 120, 190, 109, 101, 336, 117, 190, 64, 108, 95, 48, 69, 49, 1422, 32, 12, 32, 87, 12, 39, 716, 3, 72, 39, 716, 3]","[195, 28, 151, 71, 175, 6, 2, 45, 28, 906, 537, 16, 6, 71, 16, 4, 64, 175, 14, 2237, 22, 16, 13, 2, 904, 585, 21, 71, 14, 7, 23, 87, 16, 19, 71, 3, 34, 5, 6, 71, 7, 3, 4, 64, 4, 109, 161, 292, 160, 28, 151, 120, 29, 109, 160, 28, 151, 117, 29, 64]"
source_code_005,4_00,63,83,18,"[105, 11, 1419, 106, 11, 1420, 104, 9, 45, 28, 633, 9, 151, 6, 553, 1328, 376, 183, 5, 20, 1421, 303, 9, 761, 13, 175, 690, 9, 253, 45, 28, 151, 148, 53, 107, 100, 17, 120, 190, 109, 101, 336, 117, 190, 64, 108, 95, 48, 69, 49, 1422, 32, 12, 32, 87, 12, 39, 716, 3, 72, 39, 716, 3]","[195, 28, 151, 101, 175, 6, 2, 45, 28, 906, 537, 16, 53, 151, 148, 6, 553, 53, 9, 2624, 45, 6, 101, 16, 148, 53, 2625, 101, 19, 4, 64, 175, 6, 2, 45, 28, 16, 2, 199, 151, 45, 2626, 101, 16, 4, 109, 175, 6, 2, 45, 28, 1328, 183, 144, 907, 45, 57, 14, 7, 23, 87, 16, 101, 6, 101, 7, 3, 4, 64, 4, 109, 161, 292, 160, 28, 151, 120, 109, 160, 28, 151, 117, 64]"
source_code_005,4_01,63,70,14,"[105, 11, 1419, 106, 11, 1420, 104, 9, 45, 28, 633, 9, 151, 6, 553, 1328, 376, 183, 5, 20, 1421, 303, 9, 761, 13, 175, 690, 9, 253, 45, 28, 151, 148, 53, 107, 100, 17, 120, 190, 109, 101, 336, 117, 190, 64, 108, 95, 48, 69, 49, 1422, 32, 12, 32, 87, 12, 39, 716, 3, 72, 39, 716, 3]","[195, 28, 151, 101, 2627, 439, 6, 101, 5, 4, 64, 6, 101, 12, 4, 109, 175, 22, 16, 13, 101, 5, 6, 101, 16, 3, 148, 101, 12, 3, 4, 64, 7, 34, 193, 7, 7, 101, 6, 101, 7, 3, 148, 101, 7, 16, 3, 4, 64, 7, 80, 4, 109, 155, 2, 18, 160, 28, 151, 120, 68, 160, 109, 160, 28, 151, 117, 68, 160, 64]"
source_code_006,3.5-turbo_00,48,69,7,"[105, 11, 1423, 106, 11, 1424, 104, 253, 67, 31, 21, 538, 241, 2, 115, 908, 557, 107, 100, 17, 5, 16, 12, 16, 5, 824, 29, 5, 16, 12, 108, 95, 1425, 69, 49, 1426, 32, 16, 32, 87, 12, 39, 282, 3, 72, 39, 172, 3]","[377, 1200, 102, 19, 19, 170, 127, 3, 170, 539, 3, 170, 440, 5, 14, 7, 23, 5, 102, 94, 6, 102, 7, 102, 7, 5, 440, 5, 57, 1197, 440, 540, 2628, 148, 855, 440, 5, 6, 440, 539, 539, 440, 127, 7, 440, 5, 4, 31, 102, 127, 127, 539, 26, 17, 5, 16, 12, 16, 5, 26, 27, 1200, 17, 160, 27, 29, 5, 16, 12]"
source_code_006,3.5-turbo_01,48,74,6,"[105, 11, 1423, 106, 11, 1424, 104, 253, 67, 31, 21, 538, 241, 2, 115, 908, 557, 107, 100, 17, 5, 16, 12, 16, 5, 824, 29, 5, 16, 12, 108, 95, 1425, 69, 49, 1426, 32, 16, 32, 87, 12, 39, 282, 3, 72, 39, 172, 3]","[377, 1200, 102, 19, 19, 6, 102, 500, 4, 170, 1330, 19, 102, 3, 170, 1427, 19, 102, 3, 14, 7, 23, 5, 102, 94, 6, 102, 7, 102, 7, 5, 1330, 365, 102, 7, 57, 6, 1330, 94, 1427, 94, 1427, 1330, 1330, 102, 7, 6, 1330, 94, 1427, 94, 1427, 1330, 4, 1427, 155, 2, 18, 50, 161, 17, 26, 17, 5, 16, 12, 16, 5, 26, 27, 1200, 17, 160, 27]"
source_code_006,4-turbo_00,48,117,10,"[105, 11, 1423, 106, 11, 1424, 104, 253, 67, 31, 21, 538, 241, 2, 115, 908, 557, 107, 100, 17, 5, 16, 12, 16, 5, 824, 29, 5, 16, 12, 108, 95, 1425, 69, 49, 1426, 32, 16, 32, 87, 12, 39, 282, 3, 72, 39, 172, 3]","[377, 1200, 84, 19, 19, 2238, 1331, 290, 31, 17, 2238, 84, 500, 57, 4, 170, 539, 5, 170, 440, 5, 13, 513, 2, 1428, 1083, 21, 2, 115, 557, 485, 170, 1778, 3, 170, 1863, 3, 343, 205, 2, 31, 13, 241, 2, 115, 908, 557, 14, 7, 23, 5, 84, 94, 6, 84, 7, 84, 7, 5, 440, 5, 57, 6, 440, 539, 539, 440, 1778, 1863, 1197, 171, 24, 20, 127, 63, 440, 5, 1863, 7, 276, 175, 23, 247, 2, 115, 557, 28, 401, 2, 228, 21, 2, 31, 6, 440, 539, 539, 440, 1778, 1863, 762, 2, 115, 908, 557, 162, 2, 127, 63, 20, 24, 4, 31, 84, 1778, 1778, 539]"
source_code_006,4-turbo_01,48,124,8,"[105, 11, 1423, 106, 11, 1424, 104, 253, 67, 31, 21, 538, 241, 2, 115, 908, 557, 107, 100, 17, 5, 16, 12, 16, 5, 824, 29, 5, 16, 12, 108, 95, 1425, 69, 49, 1426, 32, 16, 32, 87, 12, 39, 282, 3, 72, 39, 172, 3]","[377, 1200, 84, 19, 19, 6, 84, 500, 4, 170, 539, 5, 24, 21, 2, 115, 908, 557, 170, 440, 5, 24, 21, 2, 171, 908, 557, 170, 1201, 3, 127, 63, 21, 2, 2239, 115, 1130, 1429, 908, 557, 14, 7, 23, 5, 84, 94, 175, 6, 2, 171, 289, 28, 850, 537, 2, 304, 364, 6, 84, 7, 84, 7, 5, 440, 5, 57, 175, 6, 2, 171, 908, 557, 28, 2, 115, 6, 440, 539, 539, 440, 1201, 7, 440, 1197, 2, 24, 440, 5, 242, 2, 115, 557, 23, 247, 2, 115, 781, 485, 401, 2, 228, 21, 2, 31, 6, 440, 539, 539, 440, 1201, 84, 94, 440, 4, 2, 115, 908, 557, 4, 31, 84, 1201, 1201, 539]"
source_code_006,4_00,48,94,7,"[105, 11, 1423, 106, 11, 1424, 104, 253, 67, 31, 21, 538, 241, 2, 115, 908, 557, 107, 100, 17, 5, 16, 12, 16, 5, 824, 29, 5, 16, 12, 108, 95, 1425, 69, 49, 1426, 32, 16, 32, 87, 12, 39, 282, 3, 72, 39, 172, 3]","[377, 1200, 102, 19, 19, 170, 171, 19, 170, 115, 19, 175, 103, 321, 23, 2, 31, 14, 71, 23, 102, 6, 171, 500, 71, 171, 286, 118, 171, 45, 13, 2, 44, 6, 553, 850, 537, 2, 286, 364, 171, 365, 71, 6, 171, 94, 115, 94, 242, 2, 115, 856, 6, 2, 171, 364, 28, 2240, 115, 171, 57, 127, 9, 56, 856, 6, 2, 171, 45, 28, 53, 850, 171, 71, 4, 115, 26, 17, 5, 16, 12, 16, 5, 26, 27, 1200, 102, 17, 160, 27, 1779, 5, 16, 12]"
source_code_006,4_01,48,46,2,"[105, 11, 1423, 106, 11, 1424, 104, 253, 67, 31, 21, 538, 241, 2, 115, 908, 557, 107, 100, 17, 5, 16, 12, 16, 5, 824, 29, 5, 16, 12, 108, 95, 1425, 69, 49, 1426, 32, 16, 32, 87, 12, 39, 282, 3, 72, 39, 172, 3]","[377, 1200, 84, 19, 19, 6, 84, 500, 4, 170, 1780, 84, 3, 170, 1864, 84, 3, 14, 7, 23, 5, 84, 94, 6, 84, 7, 84, 7, 5, 1780, 365, 84, 7, 6, 1780, 94, 1864, 94, 1864, 1780, 57, 1780, 84, 7, 4, 1864]"
source_code_007,3.5-turbo_00,68,84,22,"[125, 236, 857, 19, 243, 6, 243, 3, 243, 5, 4, 64, 236, 151, 56, 236, 243, 5, 14, 19, 7, 5, 7, 243, 7, 151, 7, 109, 14, 19, 25, 16, 25, 25, 243, 25, 6, 151, 25, 14, 19, 7, 25, 25, 7, 243, 7, 25, 151, 7, 64, 4, 151, 243, 79, 125, 113, 83, 15, 269, 19, 243, 120, 138, 122, 142, 857, 243]","[79, 41, 1202, 79, 125, 236, 558, 19, 71, 6, 71, 5, 4, 64, 236, 151, 56, 236, 71, 5, 14, 19, 7, 16, 7, 71, 7, 151, 7, 109, 14, 19, 59, 16, 59, 59, 71, 59, 6, 151, 59, 14, 19, 7, 59, 59, 7, 71, 7, 59, 151, 7, 64, 4, 151, 71, 79, 125, 113, 83, 15, 269, 19, 467, 120, 19, 468, 469, 138, 122, 142, 17, 467, 29, 558, 467, 138, 122, 142, 17, 468, 29, 558, 468]"
source_code_007,3.5-turbo_01,68,89,22,"[125, 236, 857, 19, 243, 6, 243, 3, 243, 5, 4, 64, 236, 151, 56, 236, 243, 5, 14, 19, 7, 5, 7, 243, 7, 151, 7, 109, 14, 19, 25, 16, 25, 25, 243, 25, 6, 151, 25, 14, 19, 7, 25, 25, 7, 243, 7, 25, 151, 7, 64, 4, 151, 243, 79, 125, 113, 83, 15, 269, 19, 243, 120, 138, 122, 142, 857, 243]","[79, 41, 1202, 79, 236, 558, 19, 45, 6, 45, 5, 4, 64, 236, 558, 56, 236, 45, 5, 14, 19, 7, 16, 7, 45, 7, 558, 7, 109, 14, 19, 7, 16, 7, 7, 45, 7, 6, 558, 7, 14, 19, 25, 7, 7, 25, 45, 25, 7, 558, 25, 64, 4, 558, 45, 79, 125, 113, 83, 15, 269, 1202, 1202, 56, 1202, 19, 467, 120, 138, 122, 142, 17, 467, 29, 1202, 558, 467, 19, 468, 469, 138, 122, 142, 17, 468, 29, 1202, 558, 468]"
source_code_007,4-turbo_00,68,129,24,"[125, 236, 857, 19, 243, 6, 243, 3, 243, 5, 4, 64, 236, 151, 56, 236, 243, 5, 14, 19, 7, 5, 7, 243, 7, 151, 7, 109, 14, 19, 25, 16, 25, 25, 243, 25, 6, 151, 25, 14, 19, 7, 25, 25, 7, 243, 7, 25, 151, 7, 64, 4, 151, 243, 79, 125, 113, 83, 15, 269, 19, 243, 120, 138, 122, 142, 857, 243]","[30, 301, 511, 606, 79, 41, 1202, 79, 125, 113, 83, 15, 269, 19, 2241, 120, 19, 2242, 469, 138, 122, 142, 558, 2241, 29, 109, 138, 122, 142, 558, 2242, 29, 64, 18, 13, 175, 6, 9, 45, 28, 151, 162, 951, 21, 1781, 79, 125, 236, 558, 19, 101, 6, 101, 5, 4, 64, 3, 20, 5, 192, 53, 151, 121, 236, 558, 56, 236, 101, 5, 606, 858, 558, 109, 945, 103, 121, 192, 151, 558, 3, 558, 5, 64, 3, 20, 5, 192, 53, 151, 121, 14, 19, 7, 16, 7, 7, 101, 7, 6, 558, 7, 14, 19, 25, 7, 7, 25, 101, 25, 7, 558, 25, 64, 2629, 2, 1862, 21, 7, 99, 314, 151, 4, 558, 101, 4, 2, 2630, 21, 101]"
source_code_007,4-turbo_01,68,109,21,"[125, 236, 857, 19, 243, 6, 243, 3, 243, 5, 4, 64, 236, 151, 56, 236, 243, 5, 14, 19, 7, 5, 7, 243, 7, 151, 7, 109, 14, 19, 25, 16, 25, 25, 243, 25, 6, 151, 25, 14, 19, 7, 25, 25, 7, 243, 7, 25, 151, 7, 64, 4, 151, 243, 79, 125, 113, 83, 15, 269, 19, 243, 120, 138, 122, 142, 857, 243]","[30, 301, 511, 378, 79, 41, 1202, 79, 125, 113, 83, 15, 269, 378, 378, 56, 378, 138, 23, 19, 45, 378, 2631, 378, 426, 6, 45, 5, 138, 122, 142, 64, 4, 236, 951, 56, 236, 45, 5, 2243, 951, 45, 138, 122, 142, 951, 45, 1332, 2, 951, 21, 1781, 952, 379, 125, 113, 2243, 236, 951, 19, 1087, 1854, 945, 103, 538, 192, 151, 14, 19, 7, 16, 7, 1087, 7, 951, 7, 64, 2026, 314, 717, 50, 2632, 162, 951, 21, 1781, 14, 19, 151, 16, 151, 151, 1087, 151, 6, 951, 151, 14, 19, 1131, 151, 151, 1131, 1087, 1131, 151, 951, 1131, 109]"
source_code_007,4_00,68,163,24,"[125, 236, 857, 19, 243, 6, 243, 3, 243, 5, 4, 64, 236, 151, 56, 236, 243, 5, 14, 19, 7, 5, 7, 243, 7, 151, 7, 109, 14, 19, 25, 16, 25, 25, 243, 25, 6, 151, 25, 14, 19, 7, 25, 25, 7, 243, 7, 25, 151, 7, 64, 4, 151, 243, 79, 125, 113, 83, 15, 269, 19, 243, 120, 138, 122, 142, 857, 243]","[301, 761, 162, 951, 21, 1781, 952, 79, 41, 83, 125, 236, 857, 19, 101, 19, 717, 131, 9, 236, 31, 151, 3, 101, 20, 447, 103, 691, 154, 99, 109, 9, 47, 23, 151, 7, 586, 1203, 92, 64, 6, 7, 28, 53, 9, 151, 57, 109, 236, 151, 56, 236, 101, 5, 14, 19, 7, 3, 7, 101, 7, 151, 7, 109, 14, 19, 59, 16, 59, 59, 101, 59, 6, 151, 59, 28, 53, 2034, 470, 154, 28, 9, 151, 6, 151, 59, 109, 242, 103, 1862, 21, 59, 14, 19, 7, 59, 59, 7, 101, 7, 59, 151, 7, 64, 175, 6, 45, 13, 92, 2244, 28, 151, 4, 151, 717, 3, 2633, 761, 79, 125, 113, 83, 15, 269, 19, 101, 763, 19, 717, 56, 19, 120, 469, 121, 13, 92, 2244, 14, 19, 7, 3, 7, 717, 24, 7, 6, 857, 101, 717, 109, 138, 122, 142, 717, 7, 109, 57, 138, 122, 142, 717, 7, 64]"
source_code_007,4_01,68,122,23,"[125, 236, 857, 19, 243, 6, 243, 3, 243, 5, 4, 64, 236, 151, 56, 236, 243, 5, 14, 19, 7, 5, 7, 243, 7, 151, 7, 109, 14, 19, 25, 16, 25, 25, 243, 25, 6, 151, 25, 14, 19, 7, 25, 25, 7, 243, 7, 25, 151, 7, 64, 4, 151, 243, 79, 125, 113, 83, 15, 269, 19, 243, 120, 138, 122, 142, 857, 243]","[30, 301, 511, 606, 79, 41, 83, 79, 125, 113, 83, 15, 269, 138, 122, 142, 558, 120, 109, 138, 122, 142, 558, 469, 64, 79, 125, 236, 558, 19, 71, 66, 951, 21, 1781, 952, 13, 241, 103, 717, 905, 13, 2, 253, 71, 236, 717, 56, 236, 71, 5, 606, 858, 717, 109, 447, 103, 121, 99, 151, 717, 3, 717, 5, 64, 3, 20, 5, 192, 53, 717, 14, 19, 59, 16, 59, 59, 71, 59, 6, 717, 59, 28, 53, 2034, 470, 154, 28, 9, 151, 6, 717, 59, 242, 103, 1862, 21, 59, 14, 19, 7, 59, 59, 7, 71, 7, 59, 717, 7, 64, 4, 6, 2, 253, 71, 28, 151, 148, 53, 4, 717, 71]"
source_code_008,3.5-turbo_00,24,92,8,"[18, 1430, 84, 26, 112, 84, 3, 14, 26, 7, 5, 7, 84, 24, 7, 6, 9, 7, 112, 112, 9, 7, 4, 112]","[30, 222, 22, 248, 41, 2634, 218, 222, 487, 1088, 121, 6, 121, 24, 3, 4, 74, 164, 247, 283, 31, 28, 290, 26, 1431, 121, 3, 14, 26, 7, 5, 7, 121, 24, 7, 6, 121, 7, 1431, 1431, 121, 7, 4, 1431, 1089, 8, 2035, 5, 34, 65, 12, 120, 8, 2036, 16, 3, 34, 5, 8, 2245, 43, 1088, 2035, 8, 2246, 43, 1088, 2036, 4, 37, 59, 17, 163, 2037, 2035, 59, 59, 29, 2245, 59, 692, 59, 17, 163, 2037, 2036, 59, 59, 29, 2246, 59, 37]"
source_code_008,3.5-turbo_01,24,43,6,"[18, 1430, 84, 26, 112, 84, 3, 14, 26, 7, 5, 7, 84, 24, 7, 6, 9, 7, 112, 112, 9, 7, 4, 112]","[30, 222, 22, 248, 8, 1088, 121, 6, 121, 24, 3, 4, 59, 200, 121, 899, 59, 8, 1431, 427, 112, 121, 4, 59, 216, 45, 23, 2, 31, 1431, 59, 161, 292, 1088, 121, 5, 34, 65, 12, 120, 119, 191, 1088]"
source_code_008,4-turbo_00,24,40,5,"[18, 1430, 84, 26, 112, 84, 3, 14, 26, 7, 5, 7, 84, 24, 7, 6, 9, 7, 112, 112, 9, 7, 4, 112]","[18, 1088, 121, 4, 2, 216, 45, 23, 2, 31, 162, 427, 112, 20, 2635, 2636, 4, 427, 112, 121, 100, 85, 42, 1088, 5, 34, 65, 12, 120, 29, 65, 85, 42, 1088, 16, 3, 34, 5, 29, 3]"
source_code_008,4-turbo_01,24,35,4,"[18, 1430, 84, 26, 112, 84, 3, 14, 26, 7, 5, 7, 84, 24, 7, 6, 9, 7, 112, 112, 9, 7, 4, 112]","[18, 1088, 121, 241, 2, 216, 45, 23, 2, 31, 21, 121, 4, 427, 112, 121, 161, 292, 541, 9, 222, 487, 18, 2247, 121, 4, 37, 216, 45, 1088, 121, 37, 119, 191, 2247]"
source_code_008,4_00,24,41,6,"[18, 1430, 84, 26, 112, 84, 3, 14, 26, 7, 5, 7, 84, 24, 7, 6, 9, 7, 112, 112, 9, 7, 4, 112]","[2248, 18, 13, 241, 2, 216, 45, 23, 67, 31, 18, 2038, 84, 4, 427, 112, 84, 155, 2, 18, 50, 100, 85, 42, 2038, 5, 34, 65, 12, 120, 29, 65, 85, 42, 2038, 16, 3, 34, 5, 29, 3]"
source_code_008,4_01,24,46,6,"[18, 1430, 84, 26, 112, 84, 3, 14, 26, 7, 5, 7, 84, 24, 7, 6, 9, 7, 112, 112, 9, 7, 4, 112]","[43, 18, 586, 2637, 23, 67, 31, 99, 9, 2249, 20, 4, 2, 216, 45, 18, 2039, 121, 4, 427, 112, 121, 292, 85, 42, 2039, 5, 34, 65, 12, 120, 43, 586, 29, 65, 85, 42, 2039, 16, 3, 34, 5, 43, 586, 29, 3]"
source_code_009,3.5-turbo_00,64,51,10,"[105, 11, 502, 106, 11, 1432, 104, 253, 9, 488, 515, 633, 1433, 303, 9, 18, 62, 324, 2, 176, 249, 21, 103, 137, 107, 232, 53, 66, 144, 428, 23, 488, 542, 13, 277, 2, 176, 249, 100, 17, 81, 278, 103, 190, 55, 34, 108, 95, 48, 69, 49, 953, 32, 12, 32, 87, 12, 39, 172, 3, 72, 39, 172, 3]","[195, 277, 662, 249, 137, 72, 1204, 3, 72, 137, 3, 14, 81, 23, 137, 72, 1204, 81, 249, 72, 137, 5, 6, 72, 137, 3, 4, 3, 662, 249, 72, 1204, 72, 137, 4, 662, 249, 161, 292, 137, 81, 278, 103, 176, 249, 277, 662, 249, 137, 176, 249]"
source_code_009,3.5-turbo_01,64,51,10,"[105, 11, 502, 106, 11, 1432, 104, 253, 9, 488, 515, 633, 1433, 303, 9, 18, 62, 324, 2, 176, 249, 21, 103, 137, 107, 232, 53, 66, 144, 428, 23, 488, 542, 13, 277, 2, 176, 249, 100, 17, 81, 278, 103, 190, 55, 34, 108, 95, 48, 69, 49, 953, 32, 12, 32, 87, 12, 39, 172, 3, 72, 39, 172, 3]","[195, 277, 176, 249, 137, 72, 249, 3, 71, 137, 3, 14, 81, 23, 137, 72, 249, 81, 249, 71, 137, 5, 6, 71, 137, 3, 4, 3, 176, 249, 72, 249, 71, 137, 4, 176, 249, 161, 292, 137, 81, 278, 103, 176, 249, 277, 176, 249, 137, 176, 249]"
